ID;City;Year;Needstates;Day#Daypart;NeedstateGroup
802702;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
802709;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
802721;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
802787;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
802889;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803092;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803096;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803101;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803102;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803106;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803165;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803206;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803216;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803263;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803267;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803274;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803413;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803504;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803624;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803628;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803638;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803793;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
803976;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
804174;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
804538;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805039;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805234;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805281;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805412;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805528;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805622;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805632;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805639;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805746;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805764;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805885;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805904;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805960;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805967;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
805980;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806029;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806057;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806101;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806103;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806119;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806136;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806143;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806218;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806337;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806339;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806375;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806470;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806517;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806537;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806641;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
806868;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
807358;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
807378;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
807477;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
807611;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
807693;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808010;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808131;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808216;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808310;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808494;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808659;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808665;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808749;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808769;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808777;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808795;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
808964;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809168;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809169;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809391;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809406;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809409;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809611;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809755;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809758;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809884;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809912;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809928;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809946;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809949;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809953;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809956;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809957;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
809963;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810002;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810088;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810107;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810173;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810175;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810178;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810214;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810295;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810298;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810301;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810403;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810445;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810447;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810452;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810587;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810724;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810727;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810732;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810743;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810784;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
810853;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811278;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811318;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811380;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811420;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811439;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811511;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811577;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811583;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811683;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
811880;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812038;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812081;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812189;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812286;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812351;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812354;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812675;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812779;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812784;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812882;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
812923;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813146;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813152;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813155;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813209;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813278;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813281;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813286;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813600;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813608;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813617;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813645;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813663;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813675;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813788;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813875;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813918;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813923;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813930;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
813973;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814010;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814011;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814014;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814041;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814047;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814071;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814121;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814156;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814276;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814442;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814468;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814486;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814585;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814651;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814738;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
814781;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815068;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815191;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815438;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815453;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815455;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815639;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815641;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815653;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815654;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815658;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815730;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815803;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
815824;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816008;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816083;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816085;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816091;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816092;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816107;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816112;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816135;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816148;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816157;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816196;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816230;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816239;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816251;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816254;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816317;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816362;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816444;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816477;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816555;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816561;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816565;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816649;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
816970;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817023;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817454;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817462;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817470;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817471;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817474;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817476;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817559;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817568;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817646;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817681;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817690;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817815;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817899;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
817996;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818009;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818013;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818028;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818116;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818136;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818139;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818144;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818178;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818208;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818238;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818268;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818269;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818279;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818307;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818355;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818368;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818453;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818466;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818574;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818578;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818587;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818735;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
818777;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819268;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819379;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819384;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819385;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819408;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819555;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819558;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819569;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819642;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819759;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819914;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819919;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819984;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
819998;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
820039;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
820040;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
820047;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
820073;Hà Nội;2019;Drinking coffee;Overall;Drinking beverages
